1	3.900662	-0.77	-2.84
1	3.031435	-0.77	-4.55
0	3.982609	0.69	-1.33
0	-1.945159	0.69	2.12
0	0.075392	0.18	0.56
0	1.310596	0.09	-0.36
0	-0.226085	2.13	1.58
0	0.016412	2.13	-7.47
0	2.816627	2.13	-9.98
0	0.011518	5.21	-1.02
0	-0.487598	5.21	-1.77
0	0.673163	5.21	-0.53
0	-1.118189	5.21	1.68
0	0.790796	3.53	-1.45
0	-0.730109	3.53	-0.87
0	-0.50115	3.53	-1.79
0	0.230654	0.02	4.42
0	-2.798414	0.31	3.8
0	-1.110469	0.31	1.16
0	-1.909524	-1.26	5.33
0	0.870134	-0.57	2.3
0	4.080246	0.51	-2.63
0	-0.225237	-2.31	0.77
1	2.991246	1.54	-11.74
0	-0.834613	1.54	0.39
0	2.606533	1.54	-2.54
1	2.897787	0.7	-8.13
1	4.854685	0.7	-3
1	4.141895	0.7	-5.55
1	2.848257	0.7	-2.78
1	3.423818	0.7	-7.33
0	-0.774522	0.7	1.08
0	3.763043	0.84	-0.97
1	4.460299	-0.63	-6.85
1	3.341463	-0.63	-3.35
1	4.641696	-0.63	-2.85
0	0.891646	1.31	-1.46
0	-0.664753	2.43	0.88
1	3.287095	-1.16	-4.87
1	3.784616	-1.16	-1.84
1	4.883601	0.53	-8.04
1	1.187404	0.53	0.44
1	4.961753	0.53	-10.52
1	5.209374	0.53	-5.74
1	3.601219	0.53	-5.78
1	2.255784	0.53	-0.75
0	1.80201	-0.5	0.42
0	-2.370297	1.85	0.08
0	-0.167802	2.23	1.05
0	1.355764	2.23	-2
0	1.98517	2.23	-2.92
0	-0.01964	-0.76	3.96
0	-0.208717	-0.76	0.26
0	1.091325	3.14	0.29
0	3.396154	3.14	-1.52
0	1.764864	3.14	0.31
0	-1.498345	3.14	1.59
0	-0.963986	3.14	2.19
0	-0.868442	1.04	-0.58
0	-0.315238	1.04	0.49
0	-0.08422	1.04	-3.39
0	-2.354529	1.04	-0.11
1	4.061023	0.21	-5.43
0	2.115935	-7.5	-0.08
0	2.747935	-7.5	-0.74
0	1.602931	0	-0.19
0	0.690412	0	0.18
0	0.52256	1.89	-0.72
0	-1.457599	0.71	3.27
0	-0.378996	0.17	2.89
0	1.42939	-0.16	-0.18
0	0.221549	0.45	-0.19
0	3.343486	0.69	-0.79
0	1.855147	0.13	-1.77
0	2.326085	-0.25	-0.29
1	4.951105	-0.46	-5.29
1	4.116785	-0.46	-7.31
1	4.369468	-0.46	-1.54
1	5.206339	-0.46	-6.34
1	4.901639	-0.46	-3.35
1	2.91504	-0.46	-6.67
1	5.214822	-0.46	-9.03
0	-0.472585	-0.4	0.01
1	2.595601	-0.69	-2.88
0	1.323132	3.6	-5.96
0	0.276043	3.6	-1.49
1	3.963929	0.0000761	-3.42
1	4.617853	0.0000761	-7.57
1	4.59674	0.0000761	-6.59
1	4.922569	0.0000761	-8.29
1	2.183774	0.0000761	-0.31
1	4.802332	0.0000761	-8.64
1	4.918448	0.0000761	-3.55
1	4.554396	0.0000761	-5.58
1	2.659916	0.0000761	-6.19
0	-1.521911	0.0000761	1.65
1	4.858403	0.0000761	-3.14
1	4.909881	0.0000761	-5.6
1	2.697788	0.0000761	-6.11
1	4.331131	0.0000761	-4.75
1	1.608948	0.0000761	-1
1	4.786273	0.0000761	-6.78
0	1.498257	-0.73	0.43
0	0.962709	0.01	0.06
0	0.70352	-0.31	1.99
1	4.125997	-0.31	-10.08
0	3.514289	-0.31	-3.11
0	1.651776	-0.31	-0.46
0	2.9213	-0.31	-1.88
0	1.311032	-0.31	0.06
0	1.116592	-0.31	-0.45
0	0.100844	-0.31	0.25
0	1.513694	1.73	-4.91
1	3.931678	-0.82	-4.12
1	5.597636	-0.82	-3.65
1	4.488241	-0.82	-6.88
1	2.237204	-0.82	-2.17
0	1.070475	-0.64	0.83
0	0.641996	0.13	-0.76
1	1.560136	-1.46	-1.1
1	5.499635	-1.46	-3.71
0	1.618453	0.34	-0.06
0	2.679578	1.22	-1.61
0	-1.671487	0.53	0.23
1	4.997364	-0.56	-6.91
1	3.624676	-0.56	-7.95
1	3.633843	-0.56	-2.31
1	5.142154	-0.56	-2.87
1	3.718453	-0.6	-2.36
1	5.275565	-0.6	-2.91
1	4.293723	0.66	-5.78
0	4.014951	0.66	-0.3
0	2.411762	1.16	1.87
0	1.975219	1.16	-2.19
0	0.01371	1.16	6.45
0	-2.444953	1.16	4.48
0	3.004367	0.54	-2.56
1	2.121418	3.31	-5.04
0	0.88945	3.31	-4.98
1	1.466864	3.31	-6.25
0	0.524985	1.69	-2.17
0	2.061295	1.69	-3.28
0	1.573662	0.37	-0.76
1	3.054163	0.37	-2.47
1	3.576767	0.62	-0.09
1	3.639587	0.62	-5.69
1	4.49779	0.62	-9.61
1	3.636944	0.62	-1.71
0	4.233153	0.71	-0.84
0	2.352119	0.52	0
0	0.137816	0.52	-0.06
0	2.493893	0.4	-1.11
0	1.28757	0.4	-0.54
0	3.633953	0.4	-0.83
0	-1.133765	-0.11	-0.43
0	0.959619	-0.11	-0.09
0	-0.90396	1.2	-0.33
0	0.672902	1.09	-1.56
0	3.613996	1.09	-3.9
0	1.520802	-0.09	0.31
0	2.288611	-1.07	0
1	5.483403	-0.52	-2.2
0	0.548397	0.37	-1.66
0	1.59566	0.37	-2.47
0	0.569499	-1.1	-0.04
0	-0.519377	-0.53	1.37
0	-0.486726	0.08	-1
1	3.880305	-0.6	-3.74
1	3.880305	-0.6	-4.4
0	1.015494	0.06	0.6
0	0.859665	0.06	-0.2
0	-0.43079	-1.78	-0.54
0	-0.135257	0.28	0.2
1	3.870252	-0.02	-0.4
0	3.890788	-0.02	-1.44
0	1.607805	0.58	-0.59
0	1.254901	1.45	-0.76
0	0.718527	-0.49	-0.05
0	2.222184	1.48	-1.56
0	-1.277322	1.48	0.27
0	0.859501	0.43	-0.33
1	5.096291	-0.2	-3.42
1	5.301301	-0.2	-7.06
1	3.221814	0.22	-1.15
0	-0.168236	-0.53	2.16
0	-1.389467	-1.92	1.13
0	-2.343661	1.09	1.42
1	5.077973	0.64	-6.73
1	4.825201	0.64	-4.88
1	4.970159	0.64	-5.17
1	2.434081	0.64	-3.8
1	2.505308	0.64	-3.8
1	5.207746	0.64	-2.75
1	3.092257	0.2	-7.24
1	3.191618	0.2	-6.42
1	2.747669	0.2	-5.86
1	2.233592	0.2	-3.49
1	2.632752	0.2	-7.1
1	1.397417	0.2	-0.09
1	-0.106983	0.2	0.05
1	3.968622	0.2	-3.81
1	-0.724535	0.2	1.7
0	4.060084	-0.33	-2.2
0	0.847582	0.58	0.36
0	3.079236	0.74	-3.94
0	4.788307	-0.33	-5.76
0	1.038237	-0.58	-0.96
1	1.109093	0	-0.79
1	1.417997	0	-1.2
0	-1.116496	-0.62	-0.08
0	3.554608	-0.96	-0.06
0	3.191378	0.58	-1.39
0	1.990931	0.58	-0.55
0	2.708421	1.79	-4.15
0	4.346647	0.37	-0.63
0	3.971582	1.08	-6.95
0	0.293785	1.08	-0.08
0	1.851522	1.08	-1.28
0	0.758789	0.1	-0.05
0	0.827501	0	0.96
1	4.569791	-0.16	-5.69
1	4.220548	-0.16	-6.22
1	5.061229	-0.16	-7.73
1	4.237316	-0.16	-6.58
1	2.792859	-0.16	-2.46
1	2.566715	-0.16	-10.68
1	4.983827	-0.65	-8.91
1	4.184639	-0.65	-13.13
0	1.724854	1.69	-0.84
0	0.821154	1.69	-0.82
1	0.606487	-0.67	1.32
1	5.607044	-0.67	-3.76
1	3.814277	-0.67	-5.75
0	3.013199	-0.51	-1.11
0	-0.270621	-0.51	1.31
0	-1.238315	-0.51	0.76
0	-1.016789	-0.51	0.12
0	0.762148	0.24	1.09
0	0.811046	0.19	-2.28
0	0.445335	0.31	2.91
1	3.881279	0.68	-5.61
1	4.805192	0.68	-2.75
1	4.648805	0.68	-4.94
0	0.799368	0.67	-1.04
1	2.266147	0.67	-1.96
1	0.657714	0.67	-0.63
1	-0.567137	0.67	-0.41
1	4.793971	-1.05	-7.42
1	5.503238	-1.05	-5.69
1	4.441537	-1.05	-5.72
1	4.579384	-1.05	-5.75
1	5.378033	-1.05	-3.14
1	4.697718	-1.05	-3.06
1	2.347972	-1.05	-2.92
1	5.404188	-1.05	-3.8
1	5.368906	-1.05	-5.54
1	5.379943	-1.05	-6.3
1	5.379943	-1.05	-4.54
1	4.64877	-1.05	-7.06
1	3.66729	-1.05	-2.78
1	4.997814	-1.05	-6.42
1	4.023144	-1.05	-5.27
1	4.473615	-1.05	-7.71
0	1.005915	0.42	-0.76
0	0.200278	0.42	0.61
1	3.559749	-0.53	-2.17
1	4.309507	-0.53	-5.56
1	3.908824	-0.53	-4.93
1	3.272861	-0.53	-1.12
1	2.312202	-0.53	-2.66
0	3.046621	0	-1.82
0	0.037878	-0.02	0.6
0	-0.278401	-0.36	-0.21
0	0.942534	0.07	-2.07
0	1.500537	0.07	-0.56
0	2.85385	0.07	-2.41
1	3.714942	-1.52	-1.45
1	2.930604	-0.12	-1.97
1	2.471123	-0.12	-3.17
1	4.848236	-0.12	-1.9
1	0.088646	-0.12	0.66
1	5.292616	-0.12	-3.27
1	3.344558	-0.12	-0.53
1	5.304522	0.11	-9.78
1	4.113367	0.11	-4.91
1	5.484251	0.11	-3.55
1	3.958763	0.11	-3.24
1	3.745993	0.11	-5.96
1	4.06289	0.11	-5.61
1	4.169964	0.11	-8.3
1	2.627233	0.11	0
1	4.514299	0.11	-2.72
1	4.562196	-0.13	-6.93
1	5.740536	-0.13	-3.73
0	3.121918	-0.53	-0.53
0	1.881032	-0.16	-0.31
0	-0.788811	-0.16	0
0	-0.062398	-0.09	1.03
1	3.069159	-0.29	-0.83
1	5.08109	-0.29	-8.37
1	4.380031	-0.29	-7.43
1	5.068394	-0.29	-3.52
0	1.828845	-0.29	-0.03
1	5.456747	-0.37	-7.67
0	3.001459	0.35	-1.36
0	5.379942	2.13	-1.76
0	-0.783423	3.2	10.32
0	-2.442517	3.2	5.6
0	2.596638	3.2	-2.29
0	-0.901436	0.69	-1.35
0	-0.145854	0.37	0.1
0	0.532713	1.14	-0.16
0	3.846395	-0.31	-2.05
0	0.100554	0.62	0.04
0	0.391338	-0.1	0.42
0	1.631297	0.47	0.82
1	5.265643	0.51	-4.89
1	3.670428	0.51	-8.58
1	5.119651	0.51	-3.16
1	4.340325	0.51	-6.46
1	4.650254	0.51	-9.19
1	3.399324	0.51	-7.27
1	5.574967	0.51	-4.24
0	0.722953	0.22	-0.77
0	5.045892	-0.88	-1.45
0	5.276053	-0.13	-1.8
0	2.699753	0.72	-0.59
0	-1.833065	0.72	0.44
0	1.502706	0.44	0.4
0	2.589442	1.8	-7.77
1	3.718914	-0.82	-8.06
1	2.723809	-0.82	-2.95
1	4.567304	-0.82	-5.59
1	6.122726	-0.82	-3.81
1	4.693995	-0.36	-2.73
1	4.396843	-0.36	-3.46
1	3.899629	-0.36	-7.46
1	5.08629	-0.36	-5.36
1	4.115381	-0.36	-4.82
0	-1.197095	-0.36	0.05
1	3.038188	-0.36	-2.73
1	2.235048	0.94	-3.29
1	3.452014	0.94	-1.61
0	1.954963	-2.16	-0.36
0	0.460362	-2.16	0.59
0	1.968002	1.58	-5.49
0	0.646669	0.56	2.91
0	2.3625	-0.02	-0.48
1	3.121665	1.08	-5.64
0	-0.324174	1.08	-0.73
1	4.793279	1.08	-8.8
1	4.207046	1.08	-0.2
0	2.86596	0.16	-1.12
0	-2.129199	0.16	0.11
0	1.348245	0.34	0.34
0	0.853778	2.27	-0.61
0	-1.656752	2.27	0.55
0	0.950714	1.94	-0.84
0	0.441377	1.94	-1.96
0	1.394345	1.94	-1.47
0	1.884846	0.95	-2.44
0	1.097021	0.95	0.67
0	-0.112649	0.95	-1.04
0	1.388945	0.95	-0.53
1	4.668752	0.29	-3.23
1	3.827611	0.29	-4.24
0	-0.078505	-0.19	-1.91
0	-2.489623	-0.19	0.55
0	1.672935	-0.22	-0.03
1	4.677757	-0.22	-4.72
0	4.263036	-0.22	-1.6
0	3.027395	-0.22	-4.19
0	2.410795	-1.59	-1.05
0	-0.348443	-0.08	2
0	0.966968	-0.66	-1.01
0	0.869742	-0.22	-0.07
0	0.267048	0.44	-0.75
0	0.030974	0.33	2.09
0	0.247501	1.14	0.56
0	1.339284	0.88	-2.36
0	-2.122214	0.88	4.67
0	0.922221	-0.6	0.22
1	3.916526	-0.38	-5.43
1	3.814963	-0.38	-1.68
1	4.293627	-0.38	-1.42
1	1.927159	-0.38	-0.76
1	3.309404	-0.38	-3.1
0	0.550177	-0.13	-0.47
1	5.20331	0.19	-5.49
1	3.454405	0.19	-2.88
1	-0.15773	0.19	-0.09
0	0.062947	0.13	-0.53
0	-1.380176	1.38	0.29
0	-0.962859	0.31	1.35
1	2.393302	-0.25	-1.97
1	5.178738	-0.25	-4.35
1	4.200407	-0.25	-1.56
1	4.657838	-0.25	-4.65
1	4.555561	-0.25	-6.78
1	4.594377	-0.25	-4.79
1	5.603556	-0.25	-5.68
1	5.425598	-0.25	-7.64
1	4.021524	-0.25	-5.85
1	3.189235	-0.25	-0.68
1	4.178945	-0.25	-4.42
0	0.493057	0.2	-0.28
0	1.461891	0.2	-0.73
0	0.011714	-0.32	-0.32
1	3.226812	-0.05	-6.33
1	3.914426	-0.05	-6.8
0	-2.572666	1.73	-0.42
0	2.471146	1.73	-0.82
0	-0.94582	0.88	-0.21
0	-0.442542	0.88	-0.35
0	-1.436253	1	0.63
0	1.739859	1	-0.1
0	2.433412	-0.05	-2.41
0	1.387185	-0.69	-1.03
0	-0.309985	0.72	0.24
0	-0.322733	0.72	0.34
0	2.277708	0.72	-0.84
0	1.591078	0.8	-0.63
0	4.445471	-0.04	-2.06
0	0.788131	3.02	-0.88
0	1.67917	0.96	-3.07
0	-2.09223	0.96	0.06
0	-1.598286	0.94	3.31
0	0.483667	1.76	-0.8
0	1.848592	1.29	-2.2
0	0.950757	0.09	0.18
0	-2.766938	-0.72	0.46
0	-0.707603	-0.72	-0.64
0	-0.103836	0.18	-0.93
0	2.34474	0.78	-2.42
0	-1.269933	2.2	0.15
0	0.968531	2.2	-1.15
1	4.165127	0.33	-1.57
1	3.890375	0.33	-4.74
0	3.071826	0.18	-2.68
0	-0.207922	0.18	-0.09
1	1.868514	-0.03	-3.64
0	0.426488	-0.56	2.22
0	4.543293	0.08	-2.1
0	2.677285	0.35	0.26
1	4.292667	0.74	-2.54
1	4.387439	0.74	-5.86
1	4.760542	0.74	-3.61
1	4.235523	0.74	-7.55
1	3.610231	0.74	-9
1	1.864956	0.74	-0.71
1	0.710809	0.74	-0.82
1	5.676368	0.74	-3.28
1	1.512669	0.74	-0.82
1	3.551151	0.74	-1.89
0	1.795287	0.74	2.34
1	4.19854	0.74	-8.12
0	4.495284	0.74	-2.36
1	4.729438	0.74	-4.12
1	3.537343	0.74	-6.34
0	-0.236897	-1.48	0.46
1	3.358907	-0.65	-2.17
0	1.269144	-0.02	-0.65
0	-1.122915	0	0.61
0	-2.767853	0	1.19
1	3.72294	1.43	-7.84
1	4.248689	1.43	-3.85
0	2.060151	1.43	0.73
0	3.585293	1.43	-0.04
1	4.855996	1.86	-7.25
0	1.456932	-0.25	-1.48
1	4.763785	0.82	-7.68
1	-0.687087	0.82	3.95
1	4.32043	0.82	-7.55
1	3.61994	0.82	-2.41
1	3.663455	-0.36	-7.87
1	4.738911	-0.36	-7.69
0	0.574635	-0.36	-0.67
0	-1.336155	-0.46	1.63
0	-1.670431	-0.46	-1.15
0	0.812619	-0.46	-0.2
0	1.197876	1.38	2.94
0	-0.044103	0.83	-0.41
0	-1.296348	0.83	0.18
0	0.495208	0.83	-0.9
0	0.196413	0.83	0.16
0	0.881009	-0.5	0.7
0	-1.555217	-0.5	3.26
0	1.453641	0.6	-1.76
0	0.397065	-0.18	-2.26
0	-2.358658	0.91	5.23
0	-1.711288	0.91	-0.01
0	-0.573132	0.91	1.42
0	0.857555	0.29	0.05
1	4.584306	-0.25	-4.72
1	3.207347	-0.25	-7.86
1	3.170198	-0.25	-7.81
1	3.27705	-0.25	-2.52
0	2.134875	-0.57	-0.35
0	0.776329	0.53	-0.37
0	0.874802	-0.49	-0.46
0	-1.328299	2.09	0.23
0	3.556625	2.09	-3.95
0	0.489649	1.62	0.15
0	2.332191	1.62	-0.53
0	0.020887	-0.09	-0.01
0	3.642415	-0.09	-1.74
0	-2.070387	1.73	1
0	0.140947	1.73	-0.85
0	5.171196	1.91	-2.45
1	-1.220226	-0.07	0.07
1	-1.212439	-0.07	-0.47
0	2.810246	-0.13	0.12
0	2.012818	1	-0.43
1	5.674938	0.07	-4.88
1	4.157022	0.07	-7.81
1	4.390948	0.3	-7.7
1	2.77245	0.11	-5.23
0	1.450629	-0.24	-1.28
1	2.694562	-0.24	-0.25
1	5.221278	-0.24	-3.83
1	2.212801	-0.24	-2.28
1	4.910423	-0.16	-6.09
1	4.150843	-0.16	-4.9
0	-1.511898	-1.34	0.01
0	0.484852	0.4	-1.36
0	-0.044773	-0.24	1.57
0	0.812367	1.68	-1.04
0	-2.91543	1.68	1.3
0	0.831161	1.43	-0.46
0	-2.228181	1.49	0.9
0	3.861999	1.49	-1.12
0	-2.538963	1.49	-0.06
0	-0.801675	0.6	-0.83
0	3.566922	0.6	-2.72
0	3.734811	0.6	-2.51
1	3.507016	0.09	-3.57
1	3.109275	0.09	-3.69
1	3.34704	0.09	-6.32
1	3.531766	0.09	-5.17
1	4.013288	0.09	-8.56
0	-1.631737	0.15	-1.11
1	4.479602	-0.62	-1.51
1	3.824897	-0.62	-1.18
1	3.730811	-0.87	-4.46
1	4.983264	-0.87	-7.43
1	3.539303	-0.87	-4.53
1	4.021425	-0.87	-7.85
1	3.818857	-0.87	-2.74
0	0.513236	0	-2.42
0	2.087076	7.99	-1.16
0	1.664153	7.99	-2.83
0	5.171174	7.99	-2.26
0	-0.239437	7.99	1.19
0	2.800371	7.99	-1.15
0	1.557414	7.99	-1.31
0	3.784896	7.99	-1.04
0	4.233634	0.66	-2.26
1	4.294846	-0.34	-11.53
1	4.486694	-0.34	-6.23
1	4.133219	-0.34	-6.51
1	4.28865	-0.34	-4.81
0	-0.410284	0.88	0.03
0	-0.052032	0.88	-0.43
0	1.464356	0.86	-0.28
1	3.887541	-0.18	-3.54
1	4.409737	-0.18	-5.05
1	5.038631	-0.18	-4.96
1	5.126421	-0.18	-3.97
1	4.774152	-0.18	-7.97
1	4.686378	-0.18	-3.68
1	0.108199	-0.18	-0.09
0	-1.416738	0.17	0.27
1	5.201229	-0.56	-5.12
1	5.082998	-0.56	-7.76
1	4.880452	-0.56	-5.72
0	0.98192	-0.27	-0.24
1	4.427015	-0.27	-5.09
0	-1.083944	-0.27	2.75
0	4.113232	0	-2.74
0	0.990707	0.22	-0.88
1	3.287225	-0.34	-2.42
1	4.465498	-0.34	-3.09
1	5.08259	-0.34	-7.55
1	4.316975	-0.34	-6.91
0	2.507144	0.53	-3.97
0	-0.602801	0.46	0.1
0	-0.878475	0.46	0.26
0	3.267359	0.53	-2.08
0	0.256849	0.26	0.77
0	1.98054	0	0.7
1	5.670155	0.04	-3.83
0	2.634094	0.37	-0.87
0	3.625299	1.02	-3.87
0	0.698921	0.93	-3.16
0	-1.252895	1.54	0.68
0	0.339374	1.54	-0.03
0	-0.793571	1.24	0.33
0	1.066062	1.24	-2.75
0	0.511211	0	-3.94
0	-0.07596	0	0
0	-0.364615	0	1.36
0	0.38895	24.3	0.43
0	-0.48939	24.3	-0.07
0	-0.035729	24.3	-0.68
0	-0.427778	24.3	0.38
0	0.571862	24.3	0.07
0	-0.234541	24.3	0.04
0	-0.40831	24.3	0.66
0	0.474569	24.3	1.11
0	1.253118	24.3	-0.37
0	0.086112	24.3	0.91
0	0.295698	24.3	0.84
0	0.17227	24.3	0.02
0	0.146596	24.3	-0.98
0	1.230994	24.3	-0.39
0	1.546902	24.3	-3.2
0	0.552125	24.3	3.73
0	-0.204867	24.3	1.88
0	1.213701	24.3	-1.05
0	0.460047	24.3	-2.9
0	1.002721	24.3	-2.82
0	-1.684393	2.28	0.74
0	1.298316	2.28	-1.74
0	-1.053864	0.1	-7.04
0	0.113868	0.77	-3.61
0	-0.946669	1.06	3.1
0	2.075259	2.49	-0.68
0	2.220864	2.49	-1.02
0	0.788065	1.24	-0.86
0	-0.678689	1.77	2.4
0	1.13265	0.48	-7.75
0	-2.019429	0.53	0.85
0	-1.623696	0.46	1.58
0	2.988634	1.2	-1.88
0	-2.799602	1.26	0.68
0	-2.107488	1.26	2.69
0	-1.820264	0.75	0.75
0	-1.372101	0.37	1.35
0	0.325859	0.17	0.19
0	-0.080328	-0.24	0.22
0	1.540195	-0.69	-0.51
1	3.689047	0.3	-6.53
1	3.689047	0.3	-5.48
1	4.045528	0.3	-1.56
0	1.885123	0.1	-1.32
0	1.499781	-0.16	-1.96
0	-0.759617	0.42	-0.11
1	3.42487	-0.69	-2.39
1	3.42487	-0.69	-1.89
1	4.320648	-0.64	-5.78
1	4.004621	-0.64	-6.11
0	1.460707	-0.64	-0.07
0	-0.463216	0.59	-0.83
0	1.756878	-0.93	-1.12
1	5.06058	-0.01	-5.03
0	2.228504	-1.48	-1.14
1	4.680373	0.18	-3.27
1	1.143583	0.18	-2.15
0	1.328107	-1.8	-0.26
0	0.042072	-0.25	0.49
0	-1.365295	-0.19	-0.07
0	1.801233	0.04	0
1	5.452917	-0.91	-1.59
1	5.03965	-0.91	-4.92
1	5.027713	-0.91	-5.49
0	3.599863	-0.91	-0.25
1	5.027181	-0.91	-3.53
1	5.793841	-0.91	-3.38
1	4.760463	-0.91	-2.67
1	4.992295	-0.91	-5.44
1	3.150885	-0.91	-4.22
1	5.468676	-0.91	-4.41
1	3.982735	-0.91	-7.48
1	4.333499	-0.91	-7.5
1	4.302228	-0.91	-5.86
1	1.465278	-0.91	0.2
1	4.050045	-0.91	-2.57
1	4.590602	-0.91	-6.09
1	4.456563	-0.91	-5
1	3.719882	-0.91	-7.32
1	4.416421	-0.91	-4.78
1	4.066233	-0.91	-4.67
1	1.404476	-0.91	0.66
1	0.447329	-0.91	0.35
1	4.177198	-0.91	-6
1	3.518814	-0.91	-0.73
1	5.488008	-0.91	-1.45
1	2.023253	-0.91	0
1	2.612696	-0.91	-0.38
0	3.319012	-0.27	0
0	0.280376	0.8	-0.13
0	-0.007916	-0.38	-1.7
0	4.361937	-0.38	-2.44
0	2.213651	0.84	-3.75
0	2.458809	0.97	-1.53
0	-1.875936	0.97	1.4
0	-1.555116	0.35	0.09
0	2.334106	-0.47	-1.57
1	4.939879	-0.06	-5.28
1	5.334023	-0.06	-7.22
1	4.650126	-0.06	-3.59
1	4.323291	-0.06	-5.34
1	4.402891	-0.06	-4.28
1	4.242371	-0.06	-7.99
1	4.938058	-0.06	-8.45
0	-1.409761	0.68	-0.92
0	2.567291	1.04	-1.5
0	-0.724522	-1.71	-0.23
0	1.558377	2.27	-3.05
0	1.335903	2.27	-0.33
0	1.182609	1.25	-0.83
0	-0.196801	1.25	-0.89
0	-0.705122	0.09	0.81
0	0.683694	2.07	-0.71
0	1.387362	1.84	-5.94
0	1.389376	1.84	-1.45
0	-1.774832	1.51	0.77
0	2.067421	0.73	-4.89
0	-1.972266	4.85	2.81
0	3.432615	4.85	-6.24
0	2.80075	4.85	-3.49
0	1.332942	4.85	-1.71
0	-0.112719	4.85	0.74
0	-2.205016	4.85	4.11
0	0.295459	4.85	-0.65
1	1.483079	4.85	-0.73
0	3.187725	4.85	-2.82
1	1.568396	4.85	-1.98
1	3.825937	4.85	-3.33
1	2.451228	4.85	-2.36
1	2.859325	4.85	-6.32
1	4.437354	4.85	-3.48
1	4.48854	4.85	-1.52
1	4.191187	4.85	-2.42
1	5.155092	4.85	-6.08
0	0.081406	1.02	-0.65
0	-0.814209	2.69	-0.38
0	4.00404	2.69	-3.85
0	3.759233	2.69	-8.81
0	-0.360808	2.69	2.74
0	-2.029825	1.29	2.62
0	-0.266661	1.29	3.38
0	0.161768	1.29	-1.7
0	-0.481159	1.29	2.17
0	-0.259368	0.24	-0.68
0	-2.175702	1.4	1.13
0	2.964063	1.4	-1.33
0	-1.989593	0.31	2.09
0	-0.465148	-0.23	-5.51
0	-1.396496	0.27	1.43
